time,portfolio_value,strategy_return
2019-06-06 10:00:00,1000000,0
2019-06-06 11:00:00,1000000,0
2019-06-06 12:00:00,1000000,0
2019-06-06 13:00:00,1000000,0
2019-06-06 14:00:00,1000000,0
2019-06-06 15:00:00,1000000,0
2019-06-07 07:00:00,1000000,0
2019-06-07 08:00:00,1000000,0
2019-06-07 09:00:00,1000000,0
2019-06-07 10:00:00,1000000,0
2019-06-07 11:00:00,1000000,0
2019-06-07 12:00:00,1000000,0
2019-06-07 13:00:00,1000000,0
2019-06-07 14:00:00,1000000,0
2019-06-07 15:00:00,1000000,0
2019-06-11 07:00:00,1000000,0
2019-06-11 08:00:00,1000000,0
2019-06-11 09:00:00,1000000,0
2019-06-11 10:00:00,1000000,0
2019-06-11 11:00:00,1000000,0
2019-06-11 12:00:00,1000000,0
2019-06-11 13:00:00,1000000,0
2019-06-11 14:00:00,1000000,0
2019-06-11 15:00:00,1000000,0
2019-06-12 07:00:00,1000000,0
2019-06-12 08:00:00,1000000,0
2019-06-12 09:00:00,1000000,0
2019-06-12 10:00:00,1000000,0
2019-06-12 11:00:00,1000000,0
2019-06-12 12:00:00,1000000,0
2019-06-12 13:00:00,1000000,0
2019-06-12 14:00:00,1000000,0
2019-06-12 15:00:00,1000000,0
2019-06-13 07:00:00,1000000,0
2019-06-13 08:00:00,1000000,0
2019-06-13 09:00:00,1000000,0
2019-06-13 10:00:00,1000000,0
2019-06-13 11:00:00,1000000,0
2019-06-13 12:00:00,1000000,0
2019-06-13 13:00:00,1000000,0
2019-06-13 14:00:00,1000000,0
2019-06-13 15:00:00,1000000,0
2019-06-14 07:00:00,1000000,0
2019-06-14 08:00:00,1000000,0
2019-06-14 09:00:00,1000000,0
2019-06-14 10:00:00,1000000,0
2019-06-14 11:00:00,1000000,0
2019-06-14 12:00:00,1000000,0
2019-06-14 13:00:00,1000000,0
2019-06-14 14:00:00,1000000,0
2019-06-14 15:00:00,1000000,0
2019-06-17 07:00:00,1000000,0
2019-06-17 08:00:00,1000000,0
2019-06-17 09:00:00,1000000,0
2019-06-17 10:00:00,1000000,0
2019-06-17 11:00:00,1000000,0
2019-06-17 12:00:00,1000000,0
2019-06-17 13:00:00,1000000,0
2019-06-17 14:00:00,1000000,0
2019-06-17 15:00:00,1000000,0
2019-06-18 07:00:00,1000000,0
2019-06-18 08:00:00,1000000,0
2019-06-18 09:00:00,1000000,0
2019-06-18 10:00:00,1000000,0
2019-06-18 11:00:00,1000000,0
2019-06-18 12:00:00,1000000,0
2019-06-18 13:00:00,1000000,0
2019-06-18 14:00:00,1000000,0
2019-06-18 15:00:00,1000000,0
2019-06-19 07:00:00,1000000,0
2019-06-19 08:00:00,1000000,0
2019-06-19 09:00:00,1000000,0
2019-06-19 10:00:00,1000000,0
2019-06-19 11:00:00,1000000,0
2019-06-19 12:00:00,1000000,0
2019-06-19 13:00:00,1000000,0
2019-06-19 14:00:00,1000000,0
2019-06-19 15:00:00,1000000,0
2019-06-20 07:00:00,1000000,0
2019-06-20 08:00:00,1000000,0
2019-06-20 09:00:00,1000000,0
2019-06-20 10:00:00,1000000,0
2019-06-20 11:00:00,1000000,0
2019-06-20 12:00:00,1000000,0
2019-06-20 13:00:00,1000000,0
2019-06-20 14:00:00,1000000,0
2019-06-20 15:00:00,1000000,0
2019-06-21 07:00:00,1000000,0
2019-06-21 08:00:00,1000000,0
2019-06-21 09:00:00,1000000,0
2019-06-21 10:00:00,1000000,0
2019-06-21 11:00:00,1000000,0
2019-06-21 12:00:00,1000000,0
2019-06-21 13:00:00,1000000,0
2019-06-21 14:00:00,1000000,0
2019-06-21 15:00:00,1000000,0
2019-06-24 07:00:00,1000000,0
2019-06-24 08:00:00,1000000,0
2019-06-24 09:00:00,1000000,0
2019-06-24 10:00:00,1000000,0
2019-06-24 11:00:00,1000000,0
2019-06-24 12:00:00,1000000,0
2019-06-24 13:00:00,1000000,0
2019-06-24 14:00:00,1000000,0
2019-06-24 15:00:00,1000000,0
2019-06-25 07:00:00,1000000,0
2019-06-25 08:00:00,1000000,0
2019-06-25 09:00:00,1000000,0
2019-06-25 10:00:00,1000000,0
2019-06-25 11:00:00,1000000,0
2019-06-25 12:00:00,1000000,0
2019-06-25 13:00:00,1000000,0
2019-06-25 14:00:00,1000000,0
2019-06-25 15:00:00,1000000,0
2019-06-26 07:00:00,1000000,0
2019-06-26 08:00:00,1000000,0
2019-06-26 09:00:00,1000000,0
2019-06-26 10:00:00,1000000,0
2019-06-26 11:00:00,1000000,0
2019-06-26 12:00:00,1000000,0
2019-06-26 13:00:00,1000000,0
2019-06-26 14:00:00,1000000,0
2019-06-26 15:00:00,1000000,0
2019-06-27 07:00:00,1000000,0
2019-06-27 08:00:00,1000000,0
2019-06-27 09:00:00,1000000,0
2019-06-27 10:00:00,1000000,0
2019-06-27 11:00:00,1000000,0
2019-06-27 12:00:00,1000000,0
2019-06-27 13:00:00,1000000,0
2019-06-27 14:00:00,1000000,0
2019-06-27 15:00:00,1000000,0
2019-06-28 07:00:00,1000000,0
2019-06-28 08:00:00,1000000,0
2019-06-28 09:00:00,1000000,0
2019-06-28 10:00:00,1000000,0
2019-06-28 11:00:00,1000000,0
2019-06-28 12:00:00,1000000,0
2019-06-28 13:00:00,1000000,0
2019-06-28 14:00:00,1000000,0
2019-06-28 15:00:00,1000000,0
2019-07-01 07:00:00,1000000,0
2019-07-01 08:00:00,1000000,0
2019-07-01 09:00:00,1000000,0
2019-07-01 10:00:00,1000000,0
2019-07-01 11:00:00,1000000,0
2019-07-01 12:00:00,1000000,0
2019-07-01 13:00:00,1000000,0
2019-07-01 14:00:00,1000000,0
2019-07-01 15:00:00,1000000,0
2019-07-02 07:00:00,1000000,0
2019-07-02 08:00:00,1000000,0
2019-07-02 09:00:00,1000000,0
2019-07-02 10:00:00,1000000,0
2019-07-02 11:00:00,1000000,0
2019-07-02 12:00:00,1000000,0
2019-07-02 13:00:00,1000000,0
2019-07-02 14:00:00,1000000,0
2019-07-02 15:00:00,1000000,0
2019-07-03 07:00:00,1000000,0
2019-07-03 08:00:00,1000000,0
2019-07-03 09:00:00,1000000,0
2019-07-03 10:00:00,1000000,0
2019-07-03 11:00:00,1000000,0
2019-07-03 12:00:00,1000000,0
2019-07-03 13:00:00,1000000,0
2019-07-03 14:00:00,1000000,0
2019-07-03 15:00:00,1000000,0
2019-07-04 07:00:00,1000000,0
2019-07-04 08:00:00,1000000,0
2019-07-04 09:00:00,1000000,0
2019-07-04 10:00:00,1000000,0
2019-07-04 11:00:00,1000000,0
2019-07-04 12:00:00,1000000,0
2019-07-04 13:00:00,1000000,0
2019-07-04 14:00:00,1000000,0
2019-07-04 15:00:00,1000000,0
2019-07-05 07:00:00,1000000,0
2019-07-05 08:00:00,1000000,0
2019-07-05 09:00:00,1000000,0
2019-07-05 10:00:00,1000000,0
2019-07-05 11:00:00,1000000,0
2019-07-05 12:00:00,1000000,0
2019-07-05 13:00:00,1000000,0
2019-07-05 14:00:00,1000000,0
2019-07-05 15:00:00,1000000,0
2019-07-08 07:00:00,1000000,0
2019-07-08 08:00:00,1000000,0
2019-07-08 09:00:00,1000000,0
2019-07-08 10:00:00,1000000,0
2019-07-08 11:00:00,1000000,0
2019-07-08 12:00:00,1000000,0
2019-07-08 13:00:00,1000000,0
2019-07-08 14:00:00,1000000,0
2019-07-08 15:00:00,1000000,0
2019-07-09 07:00:00,1000000,0
2019-07-09 08:00:00,1000000,0
2019-07-09 09:00:00,1000000,0
2019-07-09 10:00:00,1000000,0
2019-07-09 11:00:00,1000000,0
2019-07-09 12:00:00,1000000,0
2019-07-09 13:00:00,1000000,0
2019-07-09 14:00:00,1000000,0
2019-07-09 15:00:00,1000000,0
2019-07-10 07:00:00,1000000,0
2019-07-10 08:00:00,1000000,0
2019-07-10 09:00:00,1000000,0
2019-07-10 10:00:00,1000000,0
2019-07-10 11:00:00,1000000,0
2019-07-10 12:00:00,1000000,0
2019-07-10 13:00:00,1000000,0
2019-07-10 14:00:00,1000000,0
2019-07-10 15:00:00,1000000,0
2019-07-11 07:00:00,1000000,0
2019-07-11 08:00:00,1000000,0
2019-07-11 09:00:00,1000000,0
2019-07-11 10:00:00,1000000,0
2019-07-11 11:00:00,1000000,0
2019-07-11 12:00:00,1000000,0
2019-07-11 13:00:00,1000000,0
2019-07-11 14:00:00,1000000,0
2019-07-11 15:00:00,1000000,0
2019-07-12 07:00:00,1000000,0
2019-07-12 08:00:00,1000000,0
2019-07-12 09:00:00,1000000,0
2019-07-12 10:00:00,1000000,0
2019-07-12 11:00:00,1000000,0
2019-07-12 12:00:00,1000000,0
2019-07-12 13:00:00,1000000,0
2019-07-12 14:00:00,1000000,0
2019-07-12 15:00:00,1000000,0
2019-07-15 07:00:00,1000000,0
2019-07-15 08:00:00,1000000,0
2019-07-15 09:00:00,1000000,0
2019-07-15 10:00:00,1000000,0
2019-07-15 11:00:00,1000000,0
2019-07-15 12:00:00,1000000,0
2019-07-15 13:00:00,1000000,0
2019-07-15 14:00:00,1000000,0
2019-07-15 15:00:00,1000000,0
2019-07-16 07:00:00,1000000,0
2019-07-16 08:00:00,1000000,0
2019-07-16 09:00:00,1000000,0
2019-07-16 10:00:00,1000000,0
2019-07-16 11:00:00,1000000,0
2019-07-16 12:00:00,1000000,0
2019-07-16 13:00:00,1000000,0
2019-07-16 14:00:00,1000000,0
2019-07-16 15:00:00,1000000,0
2019-07-17 07:00:00,1000000,0
2019-07-17 08:00:00,1000000,0
2019-07-17 09:00:00,1000000,0
2019-07-17 10:00:00,1000000,0
2019-07-17 11:00:00,1000000,0
2019-07-17 12:00:00,1000000,0
2019-07-17 13:00:00,1000000,0
2019-07-17 14:00:00,1000000,0
2019-07-17 15:00:00,1000000,0
2019-07-18 07:00:00,1000000,0
2019-07-18 08:00:00,1000000,0
2019-07-18 09:00:00,1000000,0
2019-07-18 10:00:00,1000000,0
2019-07-18 11:00:00,1000000,0
2019-07-18 12:00:00,1000000,0
2019-07-18 13:00:00,1000000,0
2019-07-18 14:00:00,1000000,0
2019-07-18 15:00:00,1000000,0
2019-07-19 07:00:00,1000000,0
2019-07-19 08:00:00,1000000,0
2019-07-19 09:00:00,1000000,0
2019-07-19 10:00:00,1000000,0
2019-07-19 11:00:00,1000000,0
2019-07-19 12:00:00,1000000,0
2019-07-19 13:00:00,1000000,0
2019-07-19 14:00:00,1000000,0
2019-07-19 15:00:00,1000000,0
2019-07-22 07:00:00,1000000,0
2019-07-22 08:00:00,1000000,0
2019-07-22 09:00:00,1000000,0
2019-07-22 10:00:00,1000000,0
2019-07-22 11:00:00,1000000,0
2019-07-22 12:00:00,1000000,0
2019-07-22 13:00:00,1000000,0
2019-07-22 14:00:00,1000000,0
2019-07-22 15:00:00,1000000,0
2019-07-23 07:00:00,1000000,0
2019-07-23 08:00:00,1000000,0
2019-07-23 09:00:00,1000000,0
2019-07-23 10:00:00,1000000,0
2019-07-23 11:00:00,1000000,0
2019-07-23 12:00:00,1000000,0
2019-07-23 13:00:00,1000000,0
2019-07-23 14:00:00,1000000,0
2019-07-23 15:00:00,1000000,0
2019-07-24 07:00:00,1000000,0
2019-07-24 08:00:00,1000000,0
2019-07-24 09:00:00,1000000,0
2019-07-24 10:00:00,1000000,0
2019-07-24 11:00:00,1000000,0
2019-07-24 12:00:00,1000000,0
2019-07-24 13:00:00,1000000,0
2019-07-24 14:00:00,1000000,0
2019-07-24 15:00:00,1000000,0
2019-07-25 07:00:00,1000000,0
2019-07-25 08:00:00,1000000,0
2019-07-25 09:00:00,1000000,0
2019-07-25 10:00:00,1000000,0
2019-07-25 11:00:00,1000000,0
2019-07-25 12:00:00,1000000,0
2019-07-25 13:00:00,1000000,0
2019-07-25 14:00:00,1000000,0
2019-07-25 15:00:00,1000000,0
2019-07-26 07:00:00,1000000,0
2019-07-26 08:00:00,1000000,0
2019-07-26 09:00:00,1000000,0
2019-07-26 10:00:00,1000000,0
2019-07-26 11:00:00,1000000,0
2019-07-26 12:00:00,1000000,0
2019-07-26 13:00:00,1000000,0
2019-07-26 14:00:00,1000000,0
2019-07-26 15:00:00,1000000,0
2019-07-29 07:00:00,1000000,0
2019-07-29 08:00:00,1000000,0
2019-07-29 09:00:00,1000000,0
2019-07-29 10:00:00,1000000,0
2019-07-29 11:00:00,1000000,0
2019-07-29 12:00:00,1000000,0
2019-07-29 13:00:00,1000000,0
2019-07-29 14:00:00,1000000,0
2019-07-29 15:00:00,1000000,0
2019-07-30 07:00:00,1000000,0
2019-07-30 08:00:00,1000000,0
2019-07-30 09:00:00,1000000,0
2019-07-30 10:00:00,1000000,0
2019-07-30 11:00:00,1000000,0
2019-07-30 12:00:00,1000000,0
2019-07-30 13:00:00,1000000,0
2019-07-30 14:00:00,1000000,0
2019-07-30 15:00:00,1000000,0
2019-07-31 07:00:00,1000000,0
2019-07-31 08:00:00,1000000,0
2019-07-31 09:00:00,1000000,0
2019-07-31 10:00:00,1000000,0
2019-07-31 11:00:00,1000000,0
2019-07-31 12:00:00,1000000,0
2019-07-31 13:00:00,1000000,0
2019-07-31 14:00:00,1000000,0
2019-07-31 15:00:00,1000000,0
2019-08-01 07:00:00,1000000,0
2019-08-01 08:00:00,1000000,0
2019-08-01 09:00:00,1000000,0
2019-08-01 10:00:00,1000000,0
2019-08-01 11:00:00,1000000,0
2019-08-01 12:00:00,1000000,0
2019-08-01 13:00:00,1000000,0
2019-08-01 14:00:00,1000000,0
2019-08-01 15:00:00,1000000,0
2019-08-02 07:00:00,1000000,0
2019-08-02 08:00:00,1000000,0
2019-08-02 09:00:00,1000000,0
2019-08-02 10:00:00,1000000,0
2019-08-02 11:00:00,1000000,0
2019-08-02 12:00:00,1000000,0
2019-08-02 13:00:00,1000000,0
2019-08-02 14:00:00,1000000,0
2019-08-02 15:00:00,1000000,0
2019-08-05 07:00:00,1000000,0
2019-08-05 08:00:00,1000000,0
2019-08-05 09:00:00,1000000,0
2019-08-05 10:00:00,1000000,0
2019-08-05 11:00:00,1000000,0
2019-08-05 12:00:00,1000000,0
2019-08-05 13:00:00,1000000,0
2019-08-05 14:00:00,1000000,0
2019-08-05 15:00:00,1000000,0
2019-08-06 07:00:00,1000000,0
2019-08-06 08:00:00,1000000,0
2019-08-06 09:00:00,1000000,0
2019-08-06 10:00:00,1000000,0
2019-08-06 11:00:00,1000000,0
2019-08-06 12:00:00,1000000,0
2019-08-06 13:00:00,1000000,0
2019-08-06 14:00:00,1000000,0
2019-08-06 15:00:00,1000000,0
2019-08-07 07:00:00,1000000,0
2019-08-07 08:00:00,1000000,0
2019-08-07 09:00:00,1000000,0
2019-08-07 10:00:00,1000000,0
2019-08-07 11:00:00,1000000,0
2019-08-07 12:00:00,1000000,0
2019-08-07 13:00:00,1000000,0
2019-08-07 14:00:00,1000000,0
2019-08-07 15:00:00,1000000,0
2019-08-08 07:00:00,1000000,0
2019-08-08 08:00:00,1000000,0
2019-08-08 09:00:00,1000000,0
2019-08-08 10:00:00,1000000,0
2019-08-08 11:00:00,1000000,0
2019-08-08 12:00:00,1000000,0
2019-08-08 13:00:00,1000000,0
2019-08-08 14:00:00,1000000,0
2019-08-08 15:00:00,1000000,0
2019-08-09 07:00:00,1000000,0
2019-08-09 08:00:00,1000000,0
2019-08-09 09:00:00,1000000,0
2019-08-09 10:00:00,1000000,0
2019-08-09 11:00:00,1000000,0
2019-08-09 12:00:00,1000000,0
2019-08-09 13:00:00,1000000,0
2019-08-09 14:00:00,1000000,0
2019-08-09 15:00:00,1000000,0
2019-08-12 07:00:00,1000000,0
2019-08-12 08:00:00,1000000,0
2019-08-12 09:00:00,1000000,0
2019-08-12 10:00:00,1000000,0
2019-08-12 11:00:00,1000000,0
2019-08-12 12:00:00,1000000,0
2019-08-12 13:00:00,1000000,0
2019-08-12 14:00:00,1000000,0
2019-08-12 15:00:00,1000000,0
2019-08-13 07:00:00,1000000,0
2019-08-13 08:00:00,1000000,0
2019-08-13 09:00:00,1000000,0
2019-08-13 10:00:00,1000000,0
2019-08-13 11:00:00,1000000,0
2019-08-13 12:00:00,1000000,0
2019-08-13 13:00:00,1000000,0
2019-08-13 14:00:00,1000000,0
2019-08-13 15:00:00,1000000,0
2019-08-14 07:00:00,1000000,0
2019-08-14 08:00:00,1000000,0
2019-08-14 09:00:00,1000000,0
2019-08-14 10:00:00,1000000,0
2019-08-14 11:00:00,1000000,0
2019-08-14 12:00:00,1000000,0
2019-08-14 13:00:00,1000000,0
2019-08-14 14:00:00,1000000,0
2019-08-14 15:00:00,1000000,0
2019-08-15 07:00:00,1000000,0
2019-08-15 08:00:00,1000000,0
2019-08-15 09:00:00,1000000,0
2019-08-15 10:00:00,1000000,0
2019-08-15 11:00:00,1000000,0
2019-08-15 12:00:00,1000000,0
2019-08-15 13:00:00,1000000,0
2019-08-15 14:00:00,1000000,0
2019-08-15 15:00:00,1000000,0
2019-08-16 07:00:00,1000000,0
2019-08-16 08:00:00,1000000,0
2019-08-16 09:00:00,1000000,0
2019-08-16 10:00:00,1000000,0
2019-08-16 11:00:00,1000000,0
2019-08-16 12:00:00,1000000,0
2019-08-16 13:00:00,1000000,0
2019-08-16 14:00:00,1000000,0
2019-08-16 15:00:00,1000000,0
2019-08-19 07:00:00,1000000,0
2019-08-19 08:00:00,1000000,0
2019-08-19 09:00:00,1000000,0
2019-08-19 10:00:00,1000000,0
2019-08-19 11:00:00,1000000,0
2019-08-19 12:00:00,1000000,0
2019-08-19 13:00:00,1000000,0
2019-08-19 14:00:00,1000000,0
2019-08-19 15:00:00,1000000,0
2019-08-20 07:00:00,1000000,0
2019-08-20 08:00:00,1000000,0
2019-08-20 09:00:00,1000000,0
2019-08-20 10:00:00,1000000,0
2019-08-20 11:00:00,1000000,0
2019-08-20 12:00:00,1000000,0
2019-08-20 13:00:00,1000000,0
2019-08-20 14:00:00,1000000,0
2019-08-20 15:00:00,1000000,0
2019-08-21 07:00:00,1000000,0
2019-08-21 08:00:00,1000000,0
2019-08-21 09:00:00,1000000,0
2019-08-21 10:00:00,1000000,0
2019-08-21 11:00:00,1000000,0
2019-08-21 12:00:00,1000000,0
2019-08-21 13:00:00,1000000,0
2019-08-21 14:00:00,1000000,0
2019-08-21 15:00:00,1000000,0
2019-08-22 07:00:00,1000000,0
2019-08-22 08:00:00,1000000,0
2019-08-22 09:00:00,1000000,0
2019-08-22 10:00:00,1000000,0
2019-08-22 11:00:00,1000000,0
2019-08-22 12:00:00,1000000,0
2019-08-22 13:00:00,1000000,0
2019-08-22 14:00:00,1000000,0
2019-08-22 15:00:00,1000000,0
2019-08-23 07:00:00,1000000,0
2019-08-23 08:00:00,1000000,0
2019-08-23 09:00:00,1000000,0
2019-08-23 10:00:00,1000000,0
2019-08-23 11:00:00,1000000,0
2019-08-23 12:00:00,1000000,0
2019-08-23 13:00:00,1000000,0
2019-08-23 14:00:00,1000000,0
2019-08-23 15:00:00,1000000,0
2019-08-26 07:00:00,1000000,0
2019-08-26 08:00:00,1000000,0
2019-08-26 09:00:00,1000000,0
2019-08-26 10:00:00,1000000,0
2019-08-26 11:00:00,1000000,0
2019-08-26 12:00:00,1000000,0
2019-08-26 13:00:00,1000000,0
2019-08-26 14:00:00,1000000,0
2019-08-26 15:00:00,1000000,0
2019-08-27 07:00:00,1000000,0
2019-08-27 08:00:00,1000000,0
2019-08-27 09:00:00,1000000,0
2019-08-27 10:00:00,1000000,0
2019-08-27 11:00:00,1000000,0
2019-08-27 12:00:00,1000000,0
2019-08-27 13:00:00,1000000,0
2019-08-27 14:00:00,1000000,0
2019-08-27 15:00:00,1000000,0
2019-08-28 07:00:00,1000000,0
2019-08-28 08:00:00,1000000,0
2019-08-28 09:00:00,1000000,0
2019-08-28 10:00:00,1000000,0
2019-08-28 11:00:00,1000000,0
2019-08-28 12:00:00,1000000,0
2019-08-28 13:00:00,1000000,0
2019-08-28 14:00:00,1000000,0
2019-08-28 15:00:00,1000000,0
2019-08-29 07:00:00,1000000,0
2019-08-29 08:00:00,1000000,0
2019-08-29 09:00:00,1000000,0
2019-08-29 10:00:00,1000000,0
2019-08-29 11:00:00,1000000,0
2019-08-29 12:00:00,1000000,0
2019-08-29 13:00:00,1000000,0
2019-08-29 14:00:00,1000000,0
2019-08-29 15:00:00,1000000,0
2019-08-30 07:00:00,1000000,0
2019-08-30 08:00:00,1000000,0
2019-08-30 09:00:00,1000000,0
2019-08-30 10:00:00,1000000,0
2019-08-30 11:00:00,1000000,0
2019-08-30 12:00:00,1000000,0
2019-08-30 13:00:00,1000000,0
2019-08-30 14:00:00,1000000,0
2019-08-30 15:00:00,1000000,0
2019-09-02 07:00:00,1000000,0
2019-09-02 08:00:00,1000000,0
2019-09-02 09:00:00,1000000,0
2019-09-02 10:00:00,1000000,0
2019-09-02 11:00:00,1000000,0
2019-09-02 12:00:00,1000000,0
2019-09-02 13:00:00,1000000,0
2019-09-02 14:00:00,1000000,0
2019-09-02 15:00:00,1000000,0
2019-09-03 07:00:00,1000000,0
2019-09-03 08:00:00,1000000,0
2019-09-03 09:00:00,1000000,0
2019-09-03 10:00:00,1000000,0
2019-09-03 11:00:00,1000000,0
2019-09-03 12:00:00,1000000,0
2019-09-03 13:00:00,1000000,0
2019-09-03 14:00:00,1000000,0
2019-09-03 15:00:00,1000000,0
2019-09-04 07:00:00,1000000,0
2019-09-04 08:00:00,1000000,0
2019-09-04 09:00:00,1000000,0
2019-09-04 10:00:00,1000000,0
2019-09-04 11:00:00,1000000,0
2019-09-04 12:00:00,1000000,0
2019-09-04 13:00:00,1000000,0
2019-09-04 14:00:00,1000000,0
2019-09-04 15:00:00,1000000,0
2019-09-05 07:00:00,1000000,0
2019-09-05 08:00:00,1000000,0
2019-09-05 09:00:00,1000000,0
2019-09-05 10:00:00,1000000,0
2019-09-05 11:00:00,1000000,0
2019-09-05 12:00:00,1000000,0
2019-09-05 13:00:00,1000000,0
2019-09-05 14:00:00,1000000,0
2019-09-05 15:00:00,1000000,0
2019-09-06 07:00:00,1000000,0
2019-09-06 08:00:00,1000000,0
2019-09-06 09:00:00,1000000,0
2019-09-06 10:00:00,1000000,0
2019-09-06 11:00:00,1000000,0
2019-09-06 12:00:00,1000000,0
2019-09-06 13:00:00,1000000,0
2019-09-06 14:00:00,1000000,0
2019-09-06 15:00:00,1000000,0
2019-09-09 07:00:00,1000000,0
2019-09-09 08:00:00,1000000,0
2019-09-09 09:00:00,1000000,0
2019-09-09 10:00:00,1000000,0
2019-09-09 11:00:00,1000000,0
2019-09-09 12:00:00,1000000,0
2019-09-09 13:00:00,1000000,0
2019-09-09 14:00:00,1000000,0
2019-09-09 15:00:00,1000000,0
2019-09-10 07:00:00,1000000,0
2019-09-10 08:00:00,1000000,0
2019-09-10 09:00:00,1000000,0
2019-09-10 10:00:00,1000000,0
2019-09-10 11:00:00,1000000,0
2019-09-10 12:00:00,1000000,0
2019-09-10 13:00:00,1000000,0
2019-09-10 14:00:00,1000000,0
2019-09-10 15:00:00,1000000,0
2019-09-11 07:00:00,1000000,0
2019-09-11 08:00:00,1000000,0
2019-09-11 09:00:00,1000000,0
2019-09-11 10:00:00,1000000,0
2019-09-11 11:00:00,1000000,0
2019-09-11 12:00:00,1000000,0
2019-09-11 13:00:00,1000000,0
2019-09-11 14:00:00,1000000,0
2019-09-11 15:00:00,1000000,0
2019-09-12 07:00:00,1000000,0
2019-09-12 08:00:00,1000000,0
2019-09-12 09:00:00,1000000,0
2019-09-12 10:00:00,1000000,0
2019-09-12 11:00:00,1000000,0
2019-09-12 12:00:00,1000000,0
2019-09-12 13:00:00,1000000,0
2019-09-12 14:00:00,1000000,0
2019-09-12 15:00:00,1000000,0
2019-09-13 07:00:00,1000000,0
2019-09-13 08:00:00,1000000,0
2019-09-13 09:00:00,1000000,0
2019-09-13 10:00:00,1000000,0
2019-09-13 11:00:00,1000000,0
2019-09-13 12:00:00,1000000,0
2019-09-13 13:00:00,1000000,0
2019-09-13 14:00:00,1000000,0
2019-09-13 15:00:00,1000000,0
2019-09-16 07:00:00,1000000,0
2019-09-16 08:00:00,1000000,0
2019-09-16 09:00:00,1000000,0
2019-09-16 10:00:00,1000000,0
2019-09-16 11:00:00,1000000,0
2019-09-16 12:00:00,1000000,0
2019-09-16 13:00:00,1000000,0
2019-09-16 14:00:00,1000000,0
2019-09-16 15:00:00,1000000,0
2019-09-17 07:00:00,1000000,0
2019-09-17 08:00:00,1000000,0
2019-09-17 09:00:00,1000000,0
2019-09-17 10:00:00,1000000,0
2019-09-17 11:00:00,1000000,0
2019-09-17 12:00:00,1000000,0
2019-09-17 13:00:00,1000000,0
2019-09-17 14:00:00,1000000,0
2019-09-17 15:00:00,1000000,0
2019-09-18 07:00:00,1000000,0
2019-09-18 08:00:00,1000000,0
2019-09-18 09:00:00,1000000,0
2019-09-18 10:00:00,1000000,0
2019-09-18 11:00:00,1000000,0
2019-09-18 12:00:00,1000000,0
2019-09-18 13:00:00,1000000,0
2019-09-18 14:00:00,1000000,0
2019-09-18 15:00:00,1000000,0
2019-09-19 07:00:00,1000000,0
2019-09-19 08:00:00,1000000,0
2019-09-19 09:00:00,1000000,0
2019-09-19 10:00:00,1000000,0
2019-09-19 11:00:00,1000000,0
2019-09-19 12:00:00,1000000,0
2019-09-19 13:00:00,1000000,0
2019-09-19 14:00:00,1000000,0
2019-09-19 15:00:00,1000000,0
2019-09-20 07:00:00,1000000,0
2019-09-20 08:00:00,1000000,0
2019-09-20 09:00:00,1000000,0
2019-09-20 10:00:00,1000000,0
2019-09-20 11:00:00,1000000,0
2019-09-20 12:00:00,1000000,0
2019-09-20 13:00:00,1000000,0
2019-09-20 14:00:00,1000000,0
2019-09-20 15:00:00,1000000,0
2019-09-23 07:00:00,1000000,0
2019-09-23 08:00:00,1000000,0
2019-09-23 09:00:00,1000000,0
2019-09-23 10:00:00,1000000,0
2019-09-23 11:00:00,1000000,0
2019-09-23 12:00:00,1000000,0
2019-09-23 13:00:00,1000000,0
2019-09-23 14:00:00,1000000,0
2019-09-23 15:00:00,1000000,0
2019-09-24 07:00:00,1000000,0
2019-09-24 08:00:00,1000000,0
2019-09-24 09:00:00,1000000,0
2019-09-24 10:00:00,1000000,0
2019-09-24 11:00:00,1000000,0
2019-09-24 12:00:00,1000000,0
2019-09-24 13:00:00,1000000,0
2019-09-24 14:00:00,1000000,0
2019-09-24 15:00:00,1000000,0
2019-09-25 07:00:00,1000000,0
2019-09-25 08:00:00,1000000,0
2019-09-25 09:00:00,1000000,0
2019-09-25 10:00:00,1000000,0
2019-09-25 11:00:00,1000000,0
2019-09-25 12:00:00,1000000,0
2019-09-25 13:00:00,1000000,0
2019-09-25 14:00:00,1000000,0
2019-09-25 15:00:00,1000000,0
2019-09-26 07:00:00,1000000,0
2019-09-26 08:00:00,1000000,0
2019-09-26 09:00:00,1000000,0
2019-09-26 10:00:00,1000000,0
2019-09-26 11:00:00,1000000,0
2019-09-26 12:00:00,1000000,0
2019-09-26 13:00:00,1000000,0
2019-09-26 14:00:00,1000000,0
2019-09-26 15:00:00,1000000,0
2019-09-27 07:00:00,1000000,0
2019-09-27 08:00:00,1000000,0
2019-09-27 09:00:00,1000000,0
2019-09-27 10:00:00,1000000,0
2019-09-27 11:00:00,1000000,0
2019-09-27 12:00:00,1000000,0
2019-09-27 13:00:00,1000000,0
2019-09-27 14:00:00,1000000,0
2019-09-27 15:00:00,1000000,0
2019-09-30 07:00:00,1000000,0
2019-09-30 08:00:00,1000000,0
2019-09-30 09:00:00,1000000,0
2019-09-30 10:00:00,1000000,0
2019-09-30 11:00:00,1000000,0
2019-09-30 12:00:00,1000000,0
2019-09-30 13:00:00,1000000,0
2019-09-30 14:00:00,1000000,0
2019-09-30 15:00:00,1000000,0
2019-10-01 07:00:00,1000000,0
